,year,month,R1,temp_mean,temp_max,temp_min,country_code
18143,2013,11,773.8461538461538,10.3,16.958333333333332,4.8769230769230765,TKM
18144,2013,12,22.76923076923077,5.015384615384615,7.541666666666667,0.08461538461538462,TKM
18145,2013,1,62.42857142857143,-2.64,-0.048571428571428564,-5.162857142857143,UKR
18146,2013,2,38.05714285714286,0.12571428571428567,2.7857142857142856,-2.177142857142857,UKR
18147,2013,3,76.25714285714285,0.17714285714285719,4.145714285714286,-3.4257142857142853,UKR
18148,2013,4,29.34285714285714,10.137142857142857,15.5,5.088571428571428,UKR
18149,2013,5,338.3142857142857,17.66,23.874285714285715,11.505714285714285,UKR
18150,2013,6,84.51428571428572,19.834285714285716,25.545714285714286,14.48857142857143,UKR
18151,2013,7,52.25714285714286,19.794285714285714,25.442857142857143,14.602857142857143,UKR
18152,2013,8,37.77142857142857,19.9,26.025714285714287,14.051428571428572,UKR
18153,2013,9,92.02857142857142,12.114285714285714,16.791428571428572,8.368571428571428,UKR
18154,2013,10,36.6,8.654285714285713,12.985714285714286,5.02,UKR
18155,2013,11,38.2,5.977142857142857,9.494285714285715,3.085714285714286,UKR
18156,2013,12,14.628571428571428,-0.7285714285714285,2.3200000000000003,-3.257142857142857,UKR
18157,2013,1,0.0,19.5,25.3,14.0,ARE
18158,2013,2,3.0,20.4,26.5,14.6,ARE
18159,2013,3,1.0,23.7,30.4,17.4,ARE
18160,2013,4,12.0,28.0,34.2,22.6,ARE
18161,2013,5,0.0,30.8,37.6,24.4,ARE
18162,2013,7,0.0,36.1,42.6,31.1,ARE
18163,2013,10,0.0,33.7,40.1,28.9,ARE
18164,2013,12,0.0,21.2,25.9,16.4,ARE
18165,2013,1,76.31818181818181,3.0515151515151517,4.70625,0.20625000000000004,GBR
18166,2013,2,46.0,1.609375,3.603225806451613,-1.8129032258064517,GBR
18167,2013,3,54.27272727272727,0.015151515151515313,2.16875,-3.6,GBR
18168,2013,4,44.18181818181818,1.3515151515151516,4.48125,-2.81875,GBR
18169,2013,5,65.33333333333333,0.83125,3.8322580645161293,-3.3870967741935485,GBR
18170,2013,6,42.63636363636363,3.533333333333333,6.828125,-0.578125,GBR
18171,2013,7,49.68181818181818,4.866666666666666,8.459375,0.4125000000000001,GBR
18172,2013,8,61.86363636363637,4.721875,8.05,1.2187499999999998,GBR
18173,2013,9,59.54545454545455,3.290625,6.578125,-0.09687499999999982,GBR
18174,2013,10,114.13636363636364,2.990625,5.809374999999999,0.15937500000000027,GBR
18175,2013,11,73.0,1.946875,4.740625,-0.9687500000000001,GBR
18176,2013,12,125.86363636363636,3.2,5.740625,0.46562499999999984,GBR
18177,2013,1,67.10810810810811,1.022508038585209,6.256346749226006,-3.803405572755418,USA
18178,2013,2,63.747368421052634,1.009967845659164,6.048076923076923,-3.9865384615384616,USA
18179,2013,3,51.641891891891895,2.8115755627009644,8.743962848297214,-2.3817337461300307,USA
18180,2013,4,80.67905405405405,7.169032258064516,13.462422360248446,1.646273291925466,USA
18181,2013,5,97.72297297297297,12.967961165048543,19.2404984423676,7.395327102803739,USA
18182,2013,6,104.46779661016949,17.627035830618894,23.614953271028035,12.070093457943925,USA
18183,2013,7,92.98305084745763,19.38954248366013,25.22664576802508,13.920062695924765,USA
18184,2013,8,73.16610169491526,18.68013029315961,24.62897196261682,13.131152647975078,USA
18185,2013,9,77.16949152542372,16.30983606557377,22.377044025157232,10.603459119496856,USA
18186,2013,10,70.08503401360544,10.40586319218241,16.298746081504703,4.893730407523511,USA
18187,2013,11,58.765306122448976,4.601960784313726,10.101572327044027,-0.628616352201258,USA
18188,2013,12,70.83728813559323,0.44690553745928335,5.649687500000001,-4.470625,USA
18189,2013,1,64.4,21.03,26.47,15.6,URY
18190,2013,2,133.55555555555554,20.619999999999997,28.2,17.455555555555556,URY
18191,2013,3,74.8,17.47,22.79,12.190000000000001,URY
18192,2013,4,100.44444444444444,16.36,24.144444444444446,12.18888888888889,URY
18193,2013,5,129.2,12.47,16.97,8.02,URY
18194,2013,6,25.0,10.41,15.66,5.17,URY
18195,2013,7,64.77777777777777,9.51,16.944444444444443,6.544444444444444,URY
18196,2013,8,42.8,9.28,14.7,3.87,URY
18197,2013,9,135.8,12.88,17.85,8.129999999999999,URY
18198,2013,10,69.6,15.65,21.19,10.35,URY
18199,2013,11,172.1,18.35,23.22,13.65,URY
18200,2013,12,47.2,22.57,28.85,16.36,URY
18201,2013,1,29.615384615384617,1.5384615384615385,6.658333333333334,-2.1583333333333337,UZB
18202,2013,2,27.076923076923077,3.9692307692307693,9.341666666666667,0.15000000000000005,UZB
18203,2013,3,53.76923076923077,10.746153846153845,16.691666666666666,5.9750000000000005,UZB
18204,2013,4,38.69230769230769,15.453846153846154,22.175,9.825000000000001,UZB
18205,2013,5,1549.8461538461538,22.46923076923077,30.025000000000002,15.233333333333334,UZB
18206,2013,6,3851.923076923077,27.446153846153848,35.125,20.083333333333332,UZB
18207,2013,7,1539.1538461538462,29.423076923076923,36.80833333333333,21.84166666666667,UZB
18208,2013,8,3849.6153846153848,26.753846153846155,33.949999999999996,19.941666666666666,UZB
18209,2013,9,1539.7692307692307,23.26153846153846,31.916666666666668,15.658333333333333,UZB
18210,2013,10,3081.923076923077,14.169230769230769,21.724999999999998,7.95,UZB
18211,2013,11,3855.076923076923,7.838461538461539,14.816666666666668,2.5,UZB
18212,2013,12,45.53846153846154,1.1384615384615384,4.791666666666667,-1.4416666666666667,UZB
18213,2013,11,224.0,28.0,31.1,25.2,VUT
18214,2013,1,9.612903225806452,25.896666666666665,32.403225806451616,21.864516129032257,VEN
18215,2013,2,646.59375,26.19677419354839,32.778125,22.283870967741933,VEN
18216,2013,3,56.130434782608695,27.38181818181818,33.55652173913043,23.404347826086955,VEN
18217,2013,4,93.89655172413794,26.956666666666667,32.90689655172414,23.403448275862072,VEN
18218,2013,5,138.96875,26.99375,31.834374999999998,23.328125,VEN
18219,2013,6,148.58064516129033,26.38064516129032,31.516129032258064,23.141935483870967,VEN
18220,2013,7,121.93548387096774,26.23548387096774,31.893548387096775,22.706451612903226,VEN
18221,2013,8,141.29032258064515,26.225806451612904,32.035483870967745,22.948387096774194,VEN
18222,2013,9,104.45161290322581,26.483333333333334,32.346666666666664,22.948275862068964,VEN
18223,2013,10,97.80645161290323,26.3,32.526666666666664,22.766666666666666,VEN
18224,2013,11,79.73076923076923,26.03846153846154,31.768,22.358333333333334,VEN
18225,2013,12,55.15384615384615,25.659259259259258,31.50740740740741,21.244444444444444,VEN
18226,2013,1,33.86666666666667,19.40666666666667,22.48,17.426666666666666,VNM
18227,2013,2,23.466666666666665,22.42,26.14,20.006666666666668,VNM
18228,2013,3,83.53333333333333,24.720000000000002,28.8,22.073333333333334,VNM
18229,2013,4,56.8,26.266666666666666,30.006666666666668,23.5,VNM
18230,2013,5,156.93333333333334,28.346666666666668,33.25333333333334,24.926666666666666,VNM
18231,2013,6,180.13333333333333,28.466666666666665,32.76,25.453333333333333,VNM
18232,2013,7,396.4,27.953333333333333,31.853333333333335,25.40666666666667,VNM
18233,2013,8,384.06666666666666,28.026666666666664,32.153333333333336,25.353333333333335,VNM
18234,2013,9,474.8,26.533333333333335,30.646666666666665,23.886666666666667,VNM
18235,2013,10,258.93333333333334,24.98,29.013333333333332,22.32,VNM
18236,2013,11,940.6666666666666,23.573333333333334,26.9,21.40666666666667,VNM
18237,2013,12,67.0,18.90666666666667,22.728571428571428,15.321428571428571,VNM
18238,2013,1,527.0,27.5,30.2,25.1,WLF
18239,2013,2,113.0,28.1,31.0,25.4,WLF
18240,2013,3,431.0,27.4,30.5,24.5,WLF
18241,2013,4,270.0,28.0,31.0,25.7,WLF
18242,2013,5,279.0,27.8,30.6,25.2,WLF
18243,2013,6,247.0,27.8,30.3,25.8,WLF
18244,2013,7,559.0,26.7,29.3,24.2,WLF
18245,2013,8,200.0,27.1,29.8,24.8,WLF
18246,2013,9,163.0,27.3,30.1,25.0,WLF
18247,2013,10,354.0,27.0,29.7,24.6,WLF
18248,2013,11,196.0,27.4,30.2,24.9,WLF
18249,2013,12,338.0,27.6,30.7,24.9,WLF
18250,2013,2,0.0,17.5,21.5,13.5,ESH
18251,2013,3,0.0,19.1,22.4,15.8,ESH
18252,2013,4,0.0,19.6,22.9,16.2,ESH
18253,2013,5,5.0,19.5,22.6,16.3,ESH
18254,2013,6,0.0,19.7,22.5,16.8,ESH
18255,2013,9,6.0,22.7,27.3,20.8,ESH
18256,2013,1,296.25,21.25,27.0,17.375,ZWE
18257,2013,2,75.5,21.275,27.025,16.375,ZWE
18258,2013,3,51.333333333333336,20.066666666666666,26.733333333333334,15.0,ZWE
18259,2013,4,16.25,18.125,25.425,12.225000000000001,ZWE
18260,2013,5,7.5,7.75,24.275,9.225,ZWE
18261,2013,6,3.25,14.625,23.575,7.575,ZWE
18262,2013,7,4.333333333333333,14.133333333333333,21.333333333333332,8.133333333333333,ZWE
18263,2013,8,1.6666666666666667,17.46666666666667,25.233333333333334,10.799999999999999,ZWE
18264,2013,9,2513.25,20.924999999999997,29.0,13.275,ZWE
18265,2013,10,30.75,20.225,28.0,13.7,ZWE
18266,2013,11,49.5,22.4,29.45,16.1,ZWE
18267,2013,12,106.0,21.3,27.5,16.5,ZWE
18280,2014,1,328.1714285714286,11.222857142857142,16.746376811594203,6.3028571428571425,DZA
18281,2014,2,444.52777777777777,12.619444444444445,18.558571428571426,6.761111111111111,DZA
18282,2014,3,464.3424657534247,13.728767123287671,18.92394366197183,7.813888888888889,DZA
18283,2014,4,826.3561643835617,18.805555555555557,24.96527777777778,11.697260273972603,DZA
18284,2014,5,430.6164383561644,22.31095890410959,28.541666666666668,15.26986301369863,DZA
18285,2014,6,705.1506849315068,26.09452054794521,32.57083333333333,19.015068493150682,DZA
18286,2014,7,1781.890410958904,29.37808219178082,36.150000000000006,21.871232876712327,DZA
18287,2014,8,976.1388888888889,29.866666666666667,36.75633802816901,22.843055555555555,DZA
18288,2014,9,176.48529411764707,27.26764705882353,34.059701492537314,21.02238805970149,DZA
18289,2014,10,587.8428571428572,21.825714285714284,29.047761194029853,15.610144927536231,DZA
18290,2014,11,438.7,16.158,22.289795918367346,10.904000000000002,DZA
18291,2014,12,887.4081632653061,9.918367346938776,15.402083333333332,5.708163265306122,DZA
18293,2014,2,296.0,28.5,31.3,25.7,ASM
18294,2014,3,177.0,28.3,31.0,25.5,ASM
18295,2014,4,363.0,27.6,30.3,24.9,ASM
18296,2014,5,199.0,27.6,29.8,25.4,ASM
18297,2014,6,209.0,27.2,29.1,25.2,ASM
18298,2014,7,469.0,26.4,28.6,24.1,ASM
18299,2014,8,82.0,26.7,28.9,24.5,ASM
18300,2014,9,66.0,27.9,30.1,25.6,ASM
18301,2014,10,68.0,28.6,31.1,26.0,ASM
18302,2014,11,350.0,27.6,29.8,25.3,ASM
18303,2014,12,424.0,27.9,29.9,25.9,ASM
18304,2014,1,27.0,26.7,31.0,24.8,AGO
18305,2014,2,0.0,27.1,31.6,24.8,AGO
18306,2014,4,160.0,27.0,30.4,24.9,AGO
18307,2014,8,0.0,21.5,25.8,19.4,AGO
18308,2014,9,0.0,22.4,27.0,20.3,AGO
18309,2014,10,3.0,24.4,28.6,22.4,AGO
18310,2014,11,0.0,26.4,30.9,24.4,AGO
18311,2014,1,245.79710144927537,21.505797101449275,28.8044776119403,15.198550724637682,ARG
18312,2014,2,266.51428571428573,19.279999999999998,25.559420289855073,14.3,ARG
18313,2014,3,99.34285714285714,16.392857142857142,22.56086956521739,10.92,ARG
18314,2014,4,98.35714285714286,14.077142857142857,19.672463768115943,9.42,ARG
18315,2014,5,195.8,11.004285714285714,16.369565217391305,6.592753623188406,ARG
18316,2014,6,750.6857142857143,8.174285714285714,14.262318840579711,3.184285714285714,ARG
18317,2014,7,613.6857142857143,8.244285714285715,14.457971014492754,2.85,ARG
18318,2014,8,454.8,10.522857142857143,17.753623188405797,4.3426470588235295,ARG
18319,2014,9,485.24285714285713,12.905714285714286,19.018840579710144,7.249275362318841,ARG
18320,2014,10,67.49295774647888,17.007042253521128,23.384285714285717,10.884285714285713,ARG
18321,2014,11,222.09859154929578,17.72112676056338,24.242253521126763,11.428571428571429,ARG
18322,2014,12,96.64788732394366,19.916901408450702,26.29014084507042,13.579710144927537,ARG
18323,2014,1,134.25,-6.3,-2.925,-9.025,ARM
18324,2014,2,11.25,-4.675,0.8249999999999997,-8.525,ARM
18325,2014,3,57.75,1.0499999999999998,6.525,-2.9749999999999996,ARM
18326,2014,4,46.0,5.35,11.100000000000001,1.2000000000000002,ARM
18327,2014,5,86.5,10.95,16.6,6.975,ARM
18328,2014,6,60.5,14.325,20.425,9.825,ARM
18329,2014,7,48.0,17.85,24.025,13.65,ARM
18330,2014,8,23.75,19.549999999999997,26.299999999999997,14.625,ARM
18331,2014,9,49.25,14.225000000000001,20.425,9.850000000000001,ARM
18332,2014,10,36.75,6.525,11.325,3.025,ARM
18333,2014,11,61.75,0.125,4.375,-2.65,ARM
18334,2014,12,23.0,-2.6,0.875,-5.05,ARM
18336,2014,1,524.4444444444445,23.64622641509434,30.41775700934579,18.621495327102803,AUS
18337,2014,2,320.1511627906977,22.66448598130841,29.102803738317757,18.289719626168225,AUS
18338,2014,3,329.10714285714283,21.14095238095238,27.60841121495327,16.74056603773585,AUS
18339,2014,4,164.65625,18.294495412844036,24.59433962264151,14.160377358490566,AUS
18340,2014,5,270.07865168539325,15.747272727272728,21.988785046728974,11.62803738317757,AUS
18341,2014,6,392.77272727272725,12.56574074074074,18.666666666666668,8.618691588785047,AUS
18342,2014,7,853.046511627907,11.516822429906542,18.137962962962963,6.829906542056074,AUS
18343,2014,8,1087.4479166666667,12.396363636363635,19.4196261682243,7.482242990654206,AUS
18344,2014,9,682.0652173913044,15.24537037037037,22.775,10.083333333333334,AUS
18345,2014,10,1306.139534883721,18.8625,26.326415094339623,13.023364485981308,AUS
18346,2014,11,148.17441860465115,20.560747663551403,28.397222222222222,15.916037735849056,AUS
18347,2014,12,440.4,22.06320754716981,28.785714285714285,17.47904761904762,AUS
18348,2014,1,94.9,-0.21999999999999992,2.4,-2.25,AUT
18349,2014,2,92.8,0.86,4.57,-1.7600000000000002,AUT
18350,2014,3,57.2,4.58,10.129999999999999,0.4699999999999999,AUT
18351,2014,4,80.5,7.81,12.74,3.9899999999999998,AUT
18352,2014,5,183.6,10.03,14.459999999999999,6.24,AUT
18353,2014,6,108.0,14.77,19.98,9.870000000000001,AUT
18354,2014,7,159.6,16.419999999999998,21.1,12.36,AUT
18355,2014,8,184.6,14.25,18.6,10.870000000000001,AUT
18356,2014,9,142.3,11.97,16.2,8.97,AUT
18357,2014,10,82.2,9.11,13.27,6.340000000000001,AUT
18358,2014,11,76.2,5.43,8.02,3.63,AUT
18359,2014,12,64.7,-0.2100000000000001,2.17,-1.9100000000000001,AUT
18360,2014,1,21.75,2.975,10.325,-4.425,AZE
18361,2014,2,27.6,5.5,14.35,-4.175,AZE
18362,2014,3,34.25,9.399999999999999,20.275,2.575,AZE
18363,2014,4,33.2,13.76,23.18,6.34,AZE
18364,2014,5,18.8,20.560000000000002,28.98,14.040000000000001,AZE
18365,2014,6,13.333333333333334,24.6,33.475,17.25,AZE
18366,2014,7,1676.5,28.71666666666667,34.52,19.96,AZE
18367,2014,8,4003.8,28.660000000000004,30.560000000000002,21.380000000000003,AZE
18368,2014,9,53.4,22.816666666666666,31.2,15.1,AZE
18369,2014,10,101.2,15.0,28.96,7.26,AZE
18370,2014,11,39.0,8.32,13.279999999999998,2.68,AZE
18371,2014,12,29.666666666666668,6.266666666666667,13.0,1.3833333333333335,AZE
18372,2014,1,49.0,22.9,27.1,18.7,BHS
18373,2014,2,41.0,24.5,28.5,20.5,BHS
18374,2014,3,8.0,24.2,28.3,20.1,BHS
18375,2014,5,46.0,26.9,30.5,23.2,BHS
18376,2014,6,160.0,27.9,32.0,23.8,BHS
18377,2014,7,177.0,29.6,33.5,25.7,BHS
18378,2014,8,294.0,29.4,33.5,25.2,BHS
18379,2014,9,167.0,28.4,32.4,24.4,BHS
18380,2014,11,84.0,25.1,28.5,21.6,BHS
18381,2014,12,8.0,23.1,29.4,13.0,BHS
18382,2014,1,34.0,17.0,19.4,14.7,BHR
18383,2014,2,0.0,18.0,21.3,15.5,BHR
18384,2014,3,3.0,22.7,26.8,19.7,BHR
18385,2014,4,1.0,27.4,31.6,23.9,BHR
18386,2014,5,0.0,32.4,37.2,28.7,BHR
18387,2014,6,0.0,34.3,38.3,30.8,BHR
18388,2014,7,0.0,35.7,39.2,32.7,BHR
18389,2014,8,0.0,35.2,39.2,32.4,BHR
18390,2014,9,0.0,33.9,37.8,30.6,BHR
18391,2014,10,0.0,30.8,34.4,28.2,BHR
18392,2014,11,16.0,24.3,27.1,21.6,BHR
18393,2014,12,0.0,20.5,23.2,18.0,BHR
18394,2014,1,0.3,16.56,23.57,12.74,BGD
18395,2014,2,26.3,19.08,27.060000000000002,14.75,BGD
18396,2014,3,16.7,24.35,31.32,19.3,BGD
18397,2014,4,33.5,28.660000000000004,35.64,23.830000000000002,BGD
18398,2014,5,228.2,29.080000000000002,34.62,25.580000000000002,BGD
18399,2014,6,589.5,28.49,32.8,26.160000000000004,BGD
18400,2014,7,323.7,28.77,32.64,26.419999999999998,BGD
18401,2014,8,436.2,28.01,32.04,26.07,BGD
18402,2014,9,349.6,27.110000000000003,32.29,25.65,BGD
18403,2014,10,64.8,26.55,32.260000000000005,23.47,BGD
18404,2014,11,0.0,22.86,30.53,18.91,BGD
18405,2014,12,0.3,17.77,26.03,14.23,BGD
18406,2014,1,766.0,25.7,28.4,23.3,BRB
18407,2014,2,370.0,25.6,28.6,23.6,BRB
18408,2014,3,408.0,25.9,29.1,23.6,BRB
18409,2014,4,123.0,26.7,29.7,24.6,BRB
18410,2014,5,103.0,27.3,30.2,24.8,BRB
18411,2014,6,552.0,27.7,30.9,25.1,BRB
18412,2014,7,1180.0,27.6,30.3,25.3,BRB
18413,2014,8,1303.0,27.5,29.8,24.9,BRB
18414,2014,9,1129.0,27.9,30.5,25.0,BRB
18415,2014,10,1629.0,27.6,30.4,24.1,BRB
18416,2014,11,2731.0,27.4,29.9,24.4,BRB
18417,2014,12,279.0,25.9,30.1,22.5,BRB
18418,2014,1,50.2,-5.8,-3.1399999999999997,-7.92,BLR
18419,2014,2,15.0,-0.16,3.2600000000000002,-2.7399999999999998,BLR
18420,2014,3,19.833333333333332,6.2,11.299999999999999,1.6333333333333335,BLR
18421,2014,4,17.4,10.0,15.180000000000001,4.86,BLR
18422,2014,5,128.2,15.7,21.240000000000002,10.540000000000001,BLR
18423,2014,6,69.8,16.740000000000002,21.86,11.879999999999999,BLR
18424,2014,7,68.8,21.54,27.28,15.819999999999999,BLR
18425,2014,8,79.2,19.54,25.639999999999997,14.080000000000002,BLR
18426,2014,9,28.8,13.9,19.66,8.68,BLR
18427,2014,10,8.8,7.279999999999999,13.1,2.34,BLR
18428,2014,11,15.0,1.9600000000000002,4.68,-0.33999999999999997,BLR
18429,2014,12,48.666666666666664,-1.9666666666666668,0.21666666666666667,-4.1000000000000005,BLR
18430,2014,1,70.0,6.1,8.6,3.6,BEL
18431,2014,2,66.0,6.6,9.4,4.1,BEL
18432,2014,3,18.0,9.3,14.1,4.6,BEL
18433,2014,4,20.0,12.4,16.9,7.7,BEL
18434,2014,5,54.0,13.5,17.7,9.3,BEL
18435,2014,6,95.0,16.5,21.0,12.1,BEL
18436,2014,7,117.0,19.3,23.4,15.5,BEL
18437,2014,8,136.0,16.2,20.1,12.7,BEL
18438,2014,9,15.0,16.5,20.7,12.2,BEL
18439,2014,10,58.0,13.6,17.0,10.8,BEL
18440,2014,11,41.0,8.8,11.6,6.2,BEL
18441,2014,12,94.0,4.3,6.4,2.2,BEL
18442,2014,1,124.0,23.3,26.4,20.1,BLZ
18443,2014,2,507.0,26.2,29.3,23.1,BLZ
18444,2014,3,48.0,27.0,30.4,23.6,BLZ
18445,2014,4,10.0,28.0,31.3,24.7,BLZ
18446,2014,5,238.0,28.0,30.8,25.2,BLZ
18447,2014,6,200.0,28.9,31.2,26.6,BLZ
18448,2014,7,142.0,28.8,31.6,25.9,BLZ
18449,2014,8,855.0,28.7,32.1,25.2,BLZ
18450,2014,9,400.0,27.1,29.8,24.4,BLZ
18451,2014,10,407.0,27.2,30.1,24.2,BLZ
18452,2014,11,278.0,24.8,28.1,21.4,BLZ
18453,2014,12,88.0,24.5,27.8,21.1,BLZ
18454,2014,1,34.333333333333336,28.233333333333334,34.5,22.766666666666666,BEN
18455,2014,2,24.333333333333332,29.233333333333334,35.63333333333333,23.599999999999998,BEN
18456,2014,3,37.666666666666664,30.333333333333332,36.26666666666667,25.366666666666664,BEN
18457,2014,4,71.66666666666667,29.933333333333334,35.26666666666667,25.46666666666667,BEN
18458,2014,5,133.66666666666666,28.833333333333332,32.233333333333334,25.133333333333336,BEN
18459,2014,6,193.66666666666666,27.766666666666666,32.199999999999996,23.8,BEN
18460,2014,7,209.0,26.8,29.0,24.9,BEN
18461,2014,8,197.5,24.975,29.174999999999997,21.65,BEN
18462,2014,10,93.25,27.025,32.15,22.85,BEN
18463,2014,11,38.0,28.0,33.96666666666667,23.133333333333336,BEN
18464,2014,12,4.0,27.433333333333334,34.4,21.366666666666664,BEN
18465,2014,1,158.0,19.5,21.4,17.2,BMU
18466,2014,2,205.0,19.8,22.1,17.5,BMU
18467,2014,3,121.0,18.9,21.1,16.5,BMU
18468,2014,4,49.0,20.4,22.3,18.6,BMU
18469,2014,5,77.0,21.5,23.8,19.3,BMU
18470,2014,6,65.0,24.3,26.7,22.1,BMU
18471,2014,7,103.0,26.8,28.8,24.8,BMU
18472,2014,8,358.0,26.6,28.9,23.8,BMU
18473,2014,9,103.0,26.8,29.7,24.0,BMU
18474,2014,10,189.0,24.7,27.4,22.0,BMU
18475,2014,11,225.0,22.0,24.3,19.2,BMU
18476,2014,12,79.0,20.7,23.0,18.4,BMU
18477,2014,1,303.1764705882353,23.67878787878788,28.605882352941176,18.727272727272727,BOL
18478,2014,2,243.4848484848485,23.3375,28.027272727272727,18.61875,BOL
18479,2014,3,181.38235294117646,23.33939393939394,28.320588235294117,18.35151515151515,BOL
18480,2014,4,119.3529411764706,23.187878787878788,27.86470588235294,13.606060606060606,BOL
18481,2014,5,82.88235294117646,23.60666666666667,24.580645161290324,12.563636363636364,BOL
18482,2014,6,33.73529411764706,19.75151515151515,25.397058823529413,14.121212121212121,BOL
18483,2014,7,3.735294117647059,18.706060606060603,25.670588235294115,11.739393939393938,BOL
18484,2014,10,52.85294117647059,27.772727272727273,32.19411764705882,18.651515151515152,BOL
18485,2014,1,101.8,4.48,8.239999999999998,1.2,BIH
18486,2014,2,82.2,5.9799999999999995,10.120000000000001,2.3,BIH
18487,2014,3,83.0,7.6,12.76,2.68,BIH
18488,2014,4,175.4,10.16,14.780000000000001,5.88,BIH
18489,2014,5,205.0,13.219999999999999,18.16,7.9799999999999995,BIH
18490,2014,6,115.0,17.8,22.94,12.280000000000001,BIH
18491,2014,7,131.8,19.380000000000003,24.64,14.180000000000001,BIH
18492,2014,8,166.6,19.380000000000003,25.119999999999997,14.319999999999999,BIH
18493,2014,9,208.2,14.76,19.02,10.879999999999999,BIH
18494,2014,10,82.8,11.98,17.02,8.14,BIH
18495,2014,11,75.6,8.32,12.02,5.2,BIH
18496,2014,12,123.6,2.7600000000000002,6.1,0.24000000000000013,BIH
18497,2014,1,171.0,26.0,31.7,20.5,BWA
18498,2014,2,89.0,25.6,30.9,20.4,BWA
18499,2014,3,166.5,24.5,30.1,19.35,BWA
18500,2014,4,26.0,23.5,29.3,17.1,BWA
18501,2014,5,0.0,21.6,29.5,11.8,BWA
18502,2014,6,0.0,18.5,27.3,7.4,BWA
18503,2014,7,0.0,18.6,27.9,7.6,BWA
18504,2014,8,0.0,21.6,31.2,9.5,BWA
18505,2014,9,0.0,25.2,34.0,13.1,BWA
18506,2014,11,83.0,27.5,34.2,20.3,BWA
18507,2014,1,156.07792207792207,25.97714285714286,31.540277777777778,21.86027397260274,BRA
18508,2014,2,181.23376623376623,25.882608695652173,31.334722222222222,21.975342465753425,BRA
18509,2014,3,226.27272727272728,25.314285714285713,30.677464788732394,21.666197183098593,BRA
18510,2014,4,165.71052631578948,24.93,30.287323943661974,21.306944444444444,BRA
18511,2014,5,122.2,23.78405797101449,29.2,19.87323943661972,BRA
18512,2014,6,352.25333333333333,23.302941176470586,28.844927536231882,19.207042253521127,BRA
18513,2014,7,343.5,22.86268656716418,28.583582089552237,18.302777777777777,BRA
18514,2014,8,42.12162162162162,23.830882352941178,30.30735294117647,18.816666666666666,BRA
18515,2014,9,333.35135135135135,25.26969696969697,31.577611940298503,20.438028169014082,BRA
18516,2014,10,92.02702702702703,25.754545454545454,31.8910447761194,21.128169014084506,BRA
18517,2014,11,148.7972972972973,25.74411764705882,31.31159420289855,21.63661971830986,BRA
18518,2014,12,159.02777777777777,25.898529411764706,31.10144927536232,21.87605633802817,BRA
18519,2014,2,133.0,26.7,30.0,23.7,BRN
18520,2014,3,49.0,27.5,31.4,24.5,BRN
18521,2014,4,156.0,28.3,32.2,25.0,BRN
18522,2014,5,248.0,28.3,32.4,24.8,BRN
18523,2014,6,227.0,28.3,32.9,24.6,BRN
18524,2014,7,159.0,27.8,32.5,24.2,BRN
18525,2014,8,309.0,27.3,31.5,24.1,BRN
18526,2014,9,172.0,28.0,32.2,24.3,BRN
18527,2014,10,234.0,27.2,31.4,23.9,BRN
18528,2014,11,311.0,27.5,31.7,24.4,BRN
18529,2014,12,337.0,27.2,31.1,24.2,BRN
18530,2014,1,58.5,2.75,8.075,-0.35,BGR
18531,2014,2,32.75,4.675,9.5,1.225,BGR
18532,2014,3,152.0,8.625,14.275,4.1,BGR
18533,2014,4,174.75,11.575,16.4,7.675,BGR
18534,2014,5,317.75,15.675,20.975,10.725,BGR
18535,2014,6,607.75,19.6,25.2,14.425,BGR
18536,2014,7,210.25,22.1,27.975,16.625,BGR
18537,2014,8,124.0,22.65,29.15,17.125,BGR
18538,2014,9,298.0,17.55,23.225,13.025,BGR
18539,2014,10,333.0,12.075,17.275,7.8,BGR
18540,2014,11,30.75,7.075,10.225,4.575,BGR
18541,2014,12,267.25,3.6,26.875,0.5,BGR
18542,2014,1,1117.888888888889,26.566666666666666,34.544444444444444,19.077777777777776,BFA
18543,2014,2,0.125,28.25,35.975,20.6625,BFA
18544,2014,3,1262.125,31.025,38.7875,23.4375,BFA
18545,2014,4,53.57142857142857,32.457142857142856,39.199999999999996,26.314285714285713,BFA
18546,2014,5,74.66666666666667,31.15555555555555,36.86666666666667,26.266666666666666,BFA
18547,2014,6,120.44444444444444,29.84444444444445,35.44444444444444,24.866666666666667,BFA
18548,2014,7,161.875,28.0875,32.9375,23.9,BFA
18549,2014,8,235.22222222222223,26.566666666666666,32.0,23.27777777777778,BFA
18550,2014,9,177.22222222222223,26.655555555555555,31.811111111111114,22.555555555555557,BFA
18551,2014,10,53.666666666666664,28.95555555555556,35.97777777777778,23.48888888888889,BFA
18552,2014,11,1117.888888888889,28.82222222222222,36.8,21.87777777777778,BFA
18553,2014,12,0.125,25.799999999999997,34.27777777777778,17.933333333333334,BFA
18554,2014,1,0.0,24.8,30.0,20.4,KHM
18555,2014,2,0.0,26.8,32.2,22.3,KHM
18556,2014,2,23.0,28.5,33.1,25.4,CMR
18557,2014,3,186.0,27.8,32.7,24.7,CMR
18558,2014,4,363.0,26.6,31.3,23.0,CMR
18559,2014,5,255.0,27.5,32.6,23.8,CMR
18560,2014,6,393.0,26.8,30.8,23.4,CMR
18561,2014,7,1320.0,22.75,27.05,20.25,CMR
18562,2014,9,481.5,23.05,28.25,19.65,CMR
