country_code,year,co2,co2_per_capita,population
JOR,2008,20010.0002288818,0.0030520537024906,6556241.200000127
JOR,2009,20659.9998474121,0.0030635775455559,6743749.600000168
JOR,2010,20200.0007629395,0.002914333987126,6931258.000000177
JOR,2011,20760.0002288818,0.0027888773431985,7443855.600000188
JOR,2012,24120.0008392334,0.003031501629298,7956453.200000037
JOR,2013,23799.9992370605,0.0028102321971029,8469050.800000152
JOR,2014,25549.9992370605,0.0028446893152776,8981648.400000121
JOR,2015,25309.9994659424,0.0026658251182813,9494246.000000242
JOR,2016,24819.9996948242,0.0025375362337404,9781141.000000155
JOR,2017,26149.9996185303,0.002597328775794,10068036.000000145
JOR,2018,24780.0006866455,0.0023930628496361,10354931.00000013
JOR,2019,24629.9991607666,0.0023144523468779,10641826.00000015
JOR,2020,24629.9991607666,0.0022536945687209264,10928721.00000012
JOR,2021,25772.198358427075,0.0022978852305951874,11215616.0
JOR,2022,26246.42148569173,0.0022817992945793715,11502511.00000012
JOR,2023,26720.644612956392,0.00226649626053731,11789406.00000012
JOR,2024,27194.86774022105,0.0022519203305897046,12076301.00000012
JOR,2025,27669.09086748571,0.0022380208861434514,12363196.000000238
JPN,1970,768823.22,0.0072931727729001,105416839.0000009
JPN,1971,797543.164,0.0074790069658251,106637574.70000073
JPN,1972,853373.239,0.0079119841191207,107858310.40000112
JPN,1973,915748.909,0.0083952779359701,109079046.10000055
JPN,1974,915873.587,0.0083034940963047,110299781.80000041
JPN,1975,870072.757,0.0078019074561772,111520517.5000013
JPN,1976,908902.62,0.0080618459898403,112741253.20000125
JPN,1977,935213.345,0.0082063620864026,113961988.90000074
JPN,1978,903886.164,0.0078474108607776,115182724.60000062
JPN,1979,955620.2,0.0082095514818643,116403460.30000034
JPN,1980,947571.135,0.0080559201866935,117624196.00000088
JPN,1981,929606.502,0.0078626684437109,118230408.50000013
JPN,1982,900200.829,0.0075751129695954,118836621.00000092
JPN,1983,883838.675,0.0073996794039551,119442833.5000016
JPN,1984,940130.792,0.0078312225155042,120049046.00000006
JPN,1985,915396.877,0.0075868792490299,120655258.50000152
JPN,1986,915334.538,0.0075484367000627,121261471.00000148
JPN,1987,905734.332,0.0074321124845209,121867683.50000112
JPN,1988,989081.575,0.0080758562216392,122473896.00000095
JPN,1989,1025549.89,0.0083323772013086,123080108.50000134
JPN,1990,1090530.0,0.0088169006174902,123686321.000001
JPN,1991,1103980.0,0.0089032027311714,123998075.00000043
JPN,1992,1115060.0,0.0089700067079973,124309829.0000003
JPN,1993,1107610.0,0.0088877863154731,124621583.00000054
JPN,1994,1160780.0,0.009291195031475,124933337.00000088
JPN,1995,1171010.0,0.0093497476879153,125245091.00000092
JPN,1996,1184670.0,0.0094353278787787,125556845.00000043
JPN,1997,1172630.0,0.0093163029486011,125868599.00000112
JPN,1998,1130310.0,0.0089578922005393,126180353.00000048
JPN,1999,1165320.0,0.009212590632236,126492107.00000069
JPN,2000,1182610.0,0.0093262933058481,126803861.00000076
JPN,2001,1170380.0,0.0092203809383864,126934018.00000042
JPN,2002,1206599.97558594,0.0094959887441597,127064175.0000002
JPN,2003,1214949.95117188,0.0095519189579287,127194332.0000003
JPN,2004,1209849.97558594,0.0095020995967707,127324489.00000048
JPN,2005,1212819.94628906,0.0095156982060038,127454646.0000011
JPN,2006,1189520.01953125,0.009323367607749,127584803.00000136
JPN,2007,1225069.94628906,0.0095922196294706,127714960.00000077
JPN,2008,1158219.97070313,0.0090595557959646,127845117.00000082
JPN,2009,1100979.98046875,0.0086030679681822,127975274.00000112
JPN,2010,1156479.98046875,0.009027564026296,128105431.00000061
JPN,2011,1213520.01953125,0.0094854767219732,127934531.40000007
JPN,2012,1253609.98535156,0.0098119470125422,127763631.80000085
JPN,2013,1262780.02929688,0.0098969589217471,127592732.20000015
JPN,2014,1217119.99511719,0.0095518952308428,127421832.60000005
JPN,2015,1179439.94140625,0.0092686152753492,127250933.00000136
JPN,2016,1167790.0390625,0.0092060923435453,126849698.60000119
JPN,2017,1155229.98046875,0.0091359747844905,126448464.20000003
JPN,2018,1116150.02441406,0.0088550143163404,126047229.80000132
JPN,2019,1081569.94628906,0.0086080733639447,125645995.4000002
JPN,2020,1081569.94628906,0.00863565020726942,125244761.00000012
JPN,2021,1093003.6405642217,0.008754988507063069,124843526.5999999
JPN,2022,1098720.487401567,0.008829156615306767,124442292.19999993
JPN,2023,1104437.3342389124,0.008903804545263384,124041057.79999936
JPN,2024,1110154.1810762577,0.008978936968267,123639823.39999938
JPN,2025,1115871.0279136032,0.009054558616486682,123238588.99999917
KAZ,1990,237250.0,0.0140662919884744,16866563.00000009
KAZ,1991,246370.0,0.014749575119801,16703532.000000011
KAZ,1992,253840.0,0.0153465726340453,16540501.00000007
KAZ,1993,219240.0,0.013386683046893,16377470.000000097
KAZ,1994,199170.0,0.0122834962097671,16214439.000000013
KAZ,1995,175240.0,0.0109174223220791,16051408.000000086
KAZ,1996,153390.0,0.009654227112058,15888377.00000013
KAZ,1997,132240.0,0.0084093539181904,15725346.000000032
KAZ,1998,135840.0,0.0087287784625873,15562315.000000084
KAZ,1999,122650.0,0.007964656019072,15399284.000000108
KAZ,2000,120150.0,0.0078857971182284,15236253.000000153
KAZ,2001,117440.0,0.0076381696037089,15375411.400000092
KAZ,2002,131059.997558594,0.0084475431319142,15514569.800000062
KAZ,2003,146139.999389648,0.0093357951232121,15653728.20000003
KAZ,2004,158029.998779297,0.0100064036918556,15792886.600000016
KAZ,2005,169210.006713867,0.0106207336668875,15932045.000000034
KAZ,2006,185300.003051758,0.0115299395098041,16071203.4
KAZ,2007,198389.999389648,0.0122384683227519,16210361.800000044
KAZ,2008,242029.998779297,0.0148034924461756,16349520.20000011
KAZ,2009,213610.000610352,0.0129549496228492,16488678.600000026
KAZ,2010,229699.996948242,0.0138141838260888,16627837.000000078
KAZ,2011,245449.996948242,0.014549969120409,16869451.400000114
KAZ,2012,244600.006103516,0.0142948434049921,17111065.80000001
KAZ,2013,260010.009765625,0.0149838530283999,17352680.2
KAZ,2014,209229.995727539,0.0118919229491325,17594294.600000083
KAZ,2015,190729.995727539,0.0106935954723439,17835909.00000011
KAZ,2016,202149.993896484,0.0111904091263789,18064575.80000005
KAZ,2017,214580.001831055,0.0117300145481618,18293242.600000154
KAZ,2018,216600.006103516,0.0116942590218865,18521909.40000014
KAZ,2019,212110.000610352,0.0113121857348763,18750576.200000085
KAZ,2020,212110.000610352,0.01117589361231903,18979243.00000012
KAZ,2021,212101.85512619864,0.011042422488166682,19207909.80000013
KAZ,2022,212097.78234397955,0.010912301415465243,19436576.600000083
KAZ,2023,212093.70956176045,0.010785206429825294,19665243.400000095
KAZ,2024,212089.63677954132,0.010661033182885292,19893910.200000107
KAZ,2025,212085.56399732223,0.010539682069414946,20122577.00000006
KEN,1970,3083.947,0.0002687983626377,11473087.000000441
KEN,1971,3685.335,0.0003085384795854,11944490.700000161
KEN,1972,3872.352,0.0003118866732629,12415894.4000017
KEN,1973,3920.023,0.0003041772580708,12887298.100003187
KEN,1974,4950.45,0.0003705786740445,13358701.800000336
KEN,1975,4976.119,0.0003598034013551,13830105.500000345
KEN,1976,4609.419,0.0003223029776465,14301509.20000368
KEN,1977,5056.793,0.0003423016864873,14772912.900000028
KEN,1978,5324.484,0.0003492766609163,15244316.600003082
KEN,1979,5038.458,0.0003205998773088,15715720.300001815
KEN,1980,6197.23,0.0003828493560684,16187124.000001714
KEN,1981,6527.26,0.0003865797896709,16884638.50000212
KEN,1982,4693.76,0.0002669616172717,17582153.000005726
KEN,1983,4660.757,0.0002549694626557,18279667.500000536
KEN,1984,4319.726,0.0002276273684891,18977182.00000564
KEN,1985,3769.676,0.0001916002109613,19674696.500002347
KEN,1986,4162.045,0.0002043001125405,20372211.000005815
KEN,1987,5174.137,0.0002455721124606,21069725.50000011
KEN,1988,4789.102,0.0002200142048325,21767240.000008237
KEN,1989,5192.472,0.0002311386042522,22464754.50000723
KEN,1990,6140.0,0.0002650862918481,23162269.000006795
KEN,1991,5890.0,0.0002461221892537,23931202.700007897
KEN,1992,5950.0,0.0002408893580037,24700136.40000074
KEN,1993,5860.0,0.0002300829978083,25469070.100009825
KEN,1994,5870.0,0.0002237212878214,26238003.80000542
KEN,1995,6370.0,0.0002358653216418,27006937.50001064
KEN,1996,6970.0,0.000250937223528,27775871.20000264
KEN,1997,6640.0,0.0002326167589255,28544804.900005456
KEN,1998,7160.0,0.0002442540713657,29313738.600000516
KEN,1999,7490.0,0.0002489805402028,30082672.300008804
KEN,2000,8320.0,0.0002696780193549,30851606.00000835
KEN,2001,7610.0,0.0002384217054558,31918234.90001327
KEN,2002,7420.00007629395,0.0002249516663547,32984863.800005015
KEN,2003,6530.00020980835,0.0001917683981533,34051492.70000292
KEN,2004,7440.00005722046,0.0002118564353174,35118121.600006945
KEN,2005,8319.99969482422,0.0002299311057796,36184750.500001244
KEN,2006,9300.00019073486,0.0002496551897011,37251379.40000085
KEN,2007,9369.99988555908,0.0002445325396925,38318008.300007306
KEN,2008,9909.99984741211,0.0002516209505012,39384637.20001267
KEN,2009,11710.000038147,0.0002894841414654,40451266.10000021
KEN,2010,12640.0003433228,0.0003044470424939,41517895.00000171
KEN,2011,13029.9997329712,0.000305979052795,42584613.600006945
KEN,2012,12149.9996185303,0.0002783420117136,43651332.20001314
KEN,2013,14100.0003814697,0.0003153089217714,44718050.800009534
KEN,2014,15149.9996185303,0.0003308960559825,45784769.40000619
KEN,2015,17209.9990844727,0.0003673308963948,46851488.000006765
KEN,2016,19110.0006103516,0.0003991366044828,47878346.400010794
KEN,2017,18979.9995422363,0.0003880977417404,48905204.800011665
KEN,2018,17489.9997711182,0.0003502759279355,49932063.2000119
KEN,2019,22280.0006866455,0.0004372149171744,50958921.60001088
KEN,2020,22280.0006866455,0.00042857875147087873,51985780.00001335
KEN,2021,23150.961096485207,0.00043670644954127663,53012638.40001297
KEN,2022,24189.2890192356,0.00044762239568503243,54039496.800013304
KEN,2023,25227.61694198599,0.00045813122823098405,55066355.200013876
KEN,2024,26265.944864736382,0.0004682553053927613,56093213.600014925
KEN,2025,27304.27278748677,0.00047801537763257005,57120072.00001502
KGZ,1990,22760.0,0.0051789255049338,4394734.000000051
KGZ,1991,20420.0,0.0045900236712151,4448778.80000002
KGZ,1992,13800.0,0.0030647436421893,4502823.600000021
KGZ,1993,10110.0,0.0022186289162969,4556868.400000185
KGZ,1994,6550.0,0.0014205428980966,4610913.200000093
KGZ,1995,4600.0,0.000986075330153,4664958.000000123
KGZ,1996,5770.0,0.0012227159517684,4719002.800000208
KGZ,1997,5690.0,0.0011921104662773,4773047.600000211
KGZ,1998,6040.0,0.0012512708478503,4827092.400000208
KGZ,1999,4790.0,0.0009813286952884,4881137.200000332
KGZ,2000,4670.0,0.0009462670272342,4935182.000000281
KGZ,2001,3970.0,0.00079558461361,4990041.200000024
KGZ,2002,4969.99979019165,0.000985153203459,5044900.400000061
KGZ,2003,5590.00015258789,0.001096130129857,5099759.600000371
KGZ,2004,5559.99994277954,0.0010786442525642,5154618.800000154
KGZ,2005,5300.00019073486,0.0010173764416962,5209478.00000022
KGZ,2006,5320.00017166138,0.0010105735954112,5264337.200000445
KGZ,2007,6469.99979019165,0.0012163491068296,5319196.400000351
KGZ,2008,7510.00022888184,0.0013974548809807,5374055.600000125
KGZ,2009,6760.00022888184,0.0012451844388646,5428914.800000095
KGZ,2010,6349.99990463257,0.0011579616345663,5483774.000000339
KGZ,2011,7619.99988555908,0.0013680393341761,5570015.200000237
KGZ,2012,10060.0004196167,0.0017785615976702,5656256.400000229
KGZ,2013,9380.00011444092,0.0016334356177076,5742497.600000312
KGZ,2014,9710.00003814697,0.0016658835421046,5828738.800000273
KGZ,2015,10270.0004577637,0.0017362696843884,5914980.0
KGZ,2016,9699.99980926514,0.0016121100595312,6016958.800000225
KGZ,2017,9430.00030517578,0.0015411172529649,6118937.600000092
KGZ,2018,11250.0,0.0018084152360575,6220916.400000015
KGZ,2019,10050.0001907349,0.0015894617691488,6322895.20000028
KGZ,2020,10050.0001907349,0.0015642330403264832,6424874.000000209
KGZ,2021,9818.942246576562,0.0015043915570726876,6526852.800000221
KGZ,2022,9703.413260048419,0.001463819545521113,6628831.600000292
KGZ,2023,9587.884273520274,0.0014244769505793473,6730810.400000364
KGZ,2024,9472.355286992131,0.001386308725431139,6832789.200000346
KGZ,2025,9356.826300463987,0.0013492630612103279,6934768.000000417
KHM,1970,1173.44,0.0001749177352696,6708525.000002897
KHM,1971,249.356,3.745451567572328e-05,6657568.400000001
KHM,1972,117.344,1.7761600583221794e-05,6606611.800000001
KHM,1973,128.345,1.957775326560799e-05,6555655.2
KHM,1974,73.34,1.1274926712207696e-05,6504698.6
KHM,1975,73.34,1.1363949782932135e-05,6453742.0
KHM,1976,73.34,1.1454389834774097e-05,6402785.4
KHM,1977,73.34,1.1546280970293157e-05,6351828.799999999
KHM,1978,51.338,8.147760876660853e-06,6300872.200000001
KHM,1979,29.336,4.693823385390997e-06,6249915.6
KHM,1980,286.026,4.61409730246643e-05,6198959.0
KHM,1981,300.694,4.6474082284321374e-05,6470143.9
KHM,1982,337.364,5.004413966575848e-05,6741328.799999999
KHM,1983,366.7,5.229223295492456e-05,7012513.7
KHM,1984,410.704,5.6386737364448334e-05,7283698.6
KHM,1985,418.038,5.533348065526093e-05,7554883.500000001
KHM,1986,432.706,5.529034221065586e-05,7826068.400000001
KHM,1987,436.373,5.3891484412374745e-05,8097253.300000001
KHM,1988,451.041,5.38978706922876e-05,8368438.2
KHM,1989,451.041,5.2206096814570535e-05,8639623.1
KHM,1990,1260.0,0.0001414013184887,8910808.000002434
KHM,1991,1300.0,0.0001408204871017,9231611.300003137
KHM,1992,1350.0,0.0001413255241245,9552414.600003354
KHM,1993,1380.0,0.0001397720595227,9873217.900004385
KHM,1994,1480.0,0.0001451831393091,10194021.200003315
KHM,1995,1470.0,0.0001398026186742,10514824.500002606
KHM,1996,1530.0,0.0001412008633223,10835627.800006272
KHM,1997,1640.0,0.0001470004148548,11156431.100006852
KHM,1998,1880.0,0.0001638025272011,11477234.400003659
KHM,1999,1910.0,0.0001618913287588,11798037.700003603
KHM,2000,1960.0,0.0001617316375386,12118841.000000464
KHM,2001,2150.0,0.000174183422646,12343310.100006083
KHM,2002,2210.00003814697,0.0001758465042214,12567779.20000311
KHM,2003,2380.00011444092,0.0001860501812211,12792248.300003286
KHM,2004,2380.00011444092,0.0001828418057567,13016717.400001438
KHM,2005,2660.00008583069,0.0002008883483236,13241186.500004679
KHM,2006,2960.00003814697,0.0002198184868285,13465655.6000057
KHM,2007,3660.00008583069,0.0002673460005686,13690124.700001067
KHM,2008,4059.99994277954,0.0002917799830261,13914593.80000159
KHM,2009,4750.0,0.0003359487141117,14139062.900001656
KHM,2010,5139.9998664856,0.0003578506920502,14363532.000001136
KHM,2011,5360.0001335144,0.0003677699118903,14574330.200000713
KHM,2012,5670.00007629395,0.0003834934620042,14785128.400003472
KHM,2013,5739.99977111816,0.000382770596591,14995926.600003432
KHM,2014,6949.99980926514,0.0004570346278157,15206724.800002987
KHM,2015,8430.00030517578,0.0005467804591681,15417523.000001896
KHM,2016,11069.9996948242,0.000709006782718,15613390.400000133
KHM,2017,12689.9995803833,0.0008026942024048,15809257.800000545
KHM,2018,14579.9999237061,0.0009109581925486,16005125.200000055
KHM,2019,16180.0003051758,0.0009987042587239,16200992.600001413
KHM,2020,16180.0003051758,0.0009867743156418563,16396860.000000477
KHM,2021,19477.54158761558,0.0011738601568066752,16592727.40000099
KHM,2022,21115.157700295946,0.0012577084593342295,16788594.800001025
KHM,2023,22752.77381297631,0.0013396228591197152,16984462.20000118
KHM,2024,24390.389925656676,0.0014196694995685765,17180329.600001037
KHM,2025,26028.006038337044,0.0014979115417680284,17376197.00000137
KIR,1970,22.002,0.0003830631822692,57437.00000001033
KIR,1971,29.336,0.0005077663886898,57774.600000004495
KIR,1972,25.669,0.0004417144764782,58112.20000000803
KIR,1973,36.67,0.0006273759704909,58449.80000000159
KIR,1974,33.003,0.000561395809306,58787.40000000793
KIR,1975,33.003,0.0005581902748414,59125.00000000398
KIR,1976,33.003,0.000555021139338,59462.60000000044
KIR,1977,22.002,0.0003679251908856,59800.200000008
KIR,1978,22.002,0.0003658597421255,60137.80000001395
KIR,1979,25.669,0.0004244535794719,60475.40000001191
KIR,1980,29.336,0.0004823968559354,60813.00000000108
KIR,1981,29.336,0.0004713057141158,62244.10000001004
KIR,1982,25.669,0.0004031239791944,63675.20000000184
KIR,1983,22.002,0.0003379396463936,65106.3000000129
KIR,1984,22.002,0.0003306711714013,66537.4000000095
KIR,1985,22.002,0.0003237087768598,67968.50000001446
KIR,1986,18.335,0.0002641946063089,69399.60000001841
KIR,1987,22.002,0.0003106280186416,70830.7000000078
KIR,1988,22.002,0.0003044762239523,72261.80000001211
KIR,1989,22.002,0.0002985633622777,73692.90000001903
KIR,1990,20.0,0.0002662265055108,75124.00000002503
KIR,1991,20.0,0.0002614577314358,76494.20000001388
KIR,1992,20.0,0.0002568567920641,77864.40000001593
KIR,1993,30.0,0.0003786224704863,79234.60000001642
KIR,1994,30.0,0.0003721862717853,80604.80000000067
KIR,1995,30.0,0.0003659652333028,81975.00000000812
KIR,1996,30.0,0.0003599487432989,83345.20000001256
KIR,1997,30.0,0.0003541268765773,84715.4000000096
KIR,1998,30.0,0.0003484903398477,86085.6000000196
KIR,1999,30.0,0.0003430304222247,87455.80000000315
KIR,2000,30.0,0.0003377389503073,88826.00000001116
KIR,2001,30.0,0.0003306043778631,90742.90000001967
KIR,2002,39.9999991059303,0.0004316866549024,92659.80000001134
KIR,2003,39.9999991059303,0.0004229371410287,94576.70000000295
KIR,2004,50.0000007450581,0.000518169088365,96493.6000000022
KIR,2005,70.0000002980232,0.0007113062152719,98410.50000001107
KIR,2006,70.0000002980232,0.0006977156818378,100327.40000001361
KIR,2007,59.9999986588955,0.0005868297661473,102244.3000000019
KIR,2008,59.9999986588955,0.0005760302171911,104161.20000001717
KIR,2009,59.9999986588955,0.0005656209779294,106078.10000000498
KIR,2010,50.0000007450581,0.0004629844043248,107995.00000000287
KIR,2011,50.0000007450581,0.0004556331819877,109737.40000000235
KIR,2012,59.9999986588955,0.00053821408595,111479.80000001243
KIR,2013,59.9999986588955,0.0005299313973663,113222.20000001662
KIR,2014,59.9999986588955,0.0005218997731379,114964.60000001166
KIR,2015,59.9999986588955,0.0005141079683214,116707.0000000192
KIR,2016,70.0000002980232,0.000589929733453,118658.20000001768
KIR,2017,90.0000035762787,0.0007462105240244,120609.4000000137
KIR,2018,90.0000035762787,0.0007343306378744,122560.60000001294
KIR,2019,90.0000035762787,0.0007228230864566,124511.80000001634
KIR,2020,90.0000035762787,0.0007116706354923528,126463.00000001304
KIR,2021,92.7754321077739,0.0007224701949454579,128414.2000000123
KIR,2022,94.16314636318222,0.0007223016717869379,130365.40000001295
KIR,2023,95.55086061859053,0.0007221381188647662,132316.6000000122
KIR,2024,96.93857487399886,0.0007219793194942564,134267.800000011
KIR,2025,98.32628912940719,0.0007218250694058767,136219.00000001118
KNA,1970,25.669,0.0005708281444582,44968.00000000642
KNA,1971,29.336,0.000655100723746,44780.90000000419
KNA,1972,29.336,0.0006578492974359,44593.8000000045
KNA,1973,29.336,0.0006606210324117,44406.70000000509
KNA,1974,36.67,0.0008292702783381,44219.60000000067
KNA,1975,33.003,0.0007495145631067,44032.500000005646
KNA,1976,36.67,0.0008363477126448,43845.40000000441
KNA,1977,36.67,0.000839931925888,43658.30000000468
KNA,1978,33.003,0.0007591922928283,43471.20000000317
KNA,1979,36.67,0.0008471933111696,43284.100000004626
KNA,1980,51.338,0.001191219806483,43097.000000001804
KNA,1981,55.005,0.0012836369831205,42850.90000000138
KNA,1982,66.006,0.0015492620549797,42604.80000000056
KNA,1983,51.338,0.0012119824262784,42358.700000000936
KNA,1984,51.338,0.0012190650779101,42112.60000000257
KNA,1985,51.338,0.0012262309961425,41866.50000000002
KNA,1986,58.672,0.0014096933234663,41620.40000000227
KNA,1987,55.005,0.0013294484740527,41374.300000001036
KNA,1988,66.006,0.0016048842400105,41128.2000000001
KNA,1989,66.006,0.0016145452410712,40882.10000000192
KNA,1990,110.0,0.0027069593463923,40636.000000000924
KNA,1991,110.0,0.0026751948636258,41118.50000000095
KNA,1992,150.0,0.0036056825557077,41601.0000000011
KNA,1993,140.0,0.0033267194981406,42083.500000000015
KNA,1994,150.0,0.0035239392942724,42566.00000000029
KNA,1995,150.0,0.003484441966619,43048.50000000057
KNA,1996,150.0,0.003445820220073,43531.000000000655
KNA,1997,160.0,0.0036352482760971,44013.50000000008
KNA,1998,180.0,0.0040453074433656,44496.000000001055
KNA,1999,180.0,0.0040019120246339,44978.50000000103
KNA,2000,190.0,0.0041794065242735,45461.00000000058
KNA,2001,210.0,0.0045996951059244,45655.20000000007
KNA,2002,230.000004172325,0.0050164234247847,45849.40000000027
KNA,2003,230.000004172325,0.0049952654478,46043.60000000019
KNA,2004,239.999994635582,0.005190558258299,46237.80000000087
KNA,2005,219.999998807907,0.0047381116214659,46432.00000000049
KNA,2006,230.000004172325,0.0049328490027564,46626.20000000092
KNA,2007,250.0,0.0053395528444865,46820.4000000008
KNA,2008,250.0,0.0053174971179165,47014.600000000544
KNA,2009,699.999988079071,0.0148277437274209,47208.80000000022
KNA,2010,239.999994635582,0.0050629705848908,47403.00000000068
KNA,2011,280.000001192093,0.0058971702258635,47480.40000000063
KNA,2012,340.000003576279,0.0071491953701869,47557.80000000063
KNA,2013,230.000004172325,0.0048283623071242,47635.20000000047
KNA,2014,230.000004172325,0.0048205296750192,47712.60000000081
KNA,2015,239.999994635582,0.0050219710114162,47790.000000000364
KNA,2016,239.999994635582,0.0050250834296945,47760.40000000016
KNA,2017,239.999994635582,0.0050281997082718,47730.80000000047
KNA,2018,250.0,0.005240958298743,47701.20000000008
KNA,2019,250.0,0.0052442124870992,47671.60000000034
KNA,2020,250.0,0.005247470719113361,47642.00000000024
KNA,2021,291.7597662139552,0.00612781053284341,47612.40000000026
KNA,2022,297.25503095976785,0.006247110951011006,47582.800000000214
KNA,2023,302.7502957055806,0.00636655988883143,47553.20000000029
KNA,2024,308.24556045139326,0.006486157623820412,47523.60000000023
KNA,2025,313.740825197206,0.006605904434185463,47494.00000000025
KOR,1970,53783.889,0.0016497547033857,32601143.00000013
KOR,1971,58616.995,0.0017678043216424,33158078.80000043
KOR,1972,60336.818,0.0017896126908395,33715014.60000054
KOR,1973,73094.311,0.0021327735990187,34271950.400000766
KOR,1974,75686.88,0.0021731065290281,34828886.20000152
KOR,1975,81829.105,0.0023124828073797,35385822.000000715
KOR,1976,93306.815,0.0025959837450202,35942757.800000764
KOR,1977,105712.276,0.0028962510523649,36499693.60000124
KOR,1978,113405.642,0.0030603334365861,37056629.40000016
KOR,1979,133211.109,0.0035415709277141,37613565.200000346
KOR,1980,134868.593,0.0035333199582578,38170501.00000019
KOR,1981,139742.036,0.0036048083718083,38765454.80000104
KOR,1982,141905.566,0.0036052869125957,39360408.60000021
KOR,1983,150904.384,0.0037768243093197,39955362.400000446
KOR,1984,163911.233,0.0040421690472539,40550316.2000004
KOR,1985,178333.544,0.0043342416758961,41145270.000000566
KOR,1986,182451.585,0.0043711213881895,41740223.80000082
KOR,1987,192660.513,0.0045508374813101,42335177.60000005
KOR,1988,221959.843,0.0051702577132107,42930131.40000022
KOR,1989,235846.772,0.0054186400995258,43525085.20000057
KOR,1990,247680.0,0.005613775636055,44120039.00000064
KOR,1991,274790.0,0.0061907913349792,44386894.20000024
KOR,1992,297050.0,0.0066522969289562,44653749.400000036
KOR,1993,327600.0,0.0072928671133691,44920604.60000045
KOR,1994,354280.0,0.0078402282750135,45187459.80000053
KOR,1995,385410.0,0.0084790629888493,45454315.00000028
KOR,1996,409990.0,0.0089671808093835,45721170.20000036
KOR,1997,431640.0,0.0093859215794901,45988025.400000125
KOR,1998,366570.0,0.0079250015402698,46254880.600000545
KOR,1999,401880.0,0.0086385426744975,46521735.80000022
KOR,2000,456660.0,0.0097600716379768,46788591.00000035
KOR,2001,471530.0,0.0100344669778413,46991036.10000016
KOR,2002,463000.0,0.0098106769881599,47193481.200000316
KOR,2003,465700.012207031,0.0098257392261796,47395926.30000038
KOR,2004,485910.003662109,0.0102085426322403,47598371.40000016
KOR,2005,481000.0,0.0100625896212463,47800816.50000011
KOR,2006,487850.006103516,0.0101628512280823,48003261.60000001
KOR,2007,503690.002441406,0.0104487629561378,48205706.70000022
KOR,2008,514919.982910156,0.0106370510701909,48408151.800000235
KOR,2009,526640.014648438,0.0108338520453024,48610596.90000022
KOR,2010,575219.970703125,0.0117841451205422,48813042.0000003
KOR,2011,598479.98046875,0.0121520470904256,49249313.80000022
KOR,2012,600320.007324219,0.0120823776166627,49685585.60000003
KOR,2013,599599.975585938,0.0119628442896838,50121857.40000019
KOR,2014,588090.026855469,0.0116319578307392,50558129.20000041
KOR,2015,607830.017089844,0.0119195442081934,50994401.000000186
KOR,2016,615880.004882813,0.0120372621801838,51164458.800000064
KOR,2017,626630.004882813,0.0122067966426085,51334516.60000022
KOR,2018,630640.014648438,0.0122443495940903,51504574.400000356
KOR,2019,610789.978027344,0.011819919214197,51674632.200000085
KOR,2020,610789.978027344,0.011781148233837292,51844690.00000018
KOR,2021,633298.8894345866,0.012175371720913819,52014747.80000019
KOR,2022,644553.3449064614,0.012351360467776844,52184805.60000014
KOR,2023,655807.8003783362,0.012526205929864689,52354863.400000036
KOR,2024,667062.2558502109,0.012699919211877077,52524921.20000011
KOR,2025,678316.7113220857,0.012872511275165038,52694979.00000006
KWT,1970,25041.943,0.0311937963541965,802786.0000000002
KWT,1971,27139.467,0.0311270114821244,871894.4000000012
KWT,1972,27634.512,0.0293670879619061,941002.8000000023
KWT,1973,24242.537,0.0239998695193162,1010111.2000000037
KWT,1974,19328.757,0.017909938811341,1079219.600000005
KWT,1975,16827.863,0.0146542303244369,1148328.0000000016
KWT,1976,18474.346,0.0151747935251484,1217436.4000000015
KWT,1977,17220.232,0.0133848677480955,1286544.800000002
KWT,1978,21000.909,0.015491357966772,1355653.2000000027
KWT,1979,17667.606,0.0124003945642555,1424761.6000000024
KWT,1980,24675.243,0.0165176641876468,1493870.0000000047
KWT,1981,25214.292,0.0166763749285041,1511976.8000000084
KWT,1982,21169.591,0.0138355780037116,1530083.6000000103
KWT,1983,21609.631,0.0139579931512299,1548190.4000000088
KWT,1984,28367.912,0.0181114490915261,1566297.200000007
KWT,1985,29159.984,0.0184043867599425,1584404.0000000035
KWT,1986,35320.544,0.0220407525490623,1602510.8000000063
KWT,1987,31470.194,0.0194186426211834,1620617.6000000024
KWT,1988,32914.992,0.0200857398596127,1638724.4000000048
KWT,1989,35885.262,0.0216589728633792,1656831.2000000002
KWT,1990,29130.0,0.0173916885281723,1674938.0000000084
KWT,1991,7820.0,0.0045974732827717,1700934.3000000038
KWT,1992,23050.0,0.0133473806069566,1726930.6000000054
KWT,1993,30740.0,0.0175363844322316,1752926.9000000001
KWT,1994,36670.0,0.0206135936616038,1778923.2000000025
KWT,1995,36250.0,0.0200839982060141,1804919.5000000065
KWT,1996,35630.0,0.0194602067446247,1830915.8000000038
KWT,1997,37300.0,0.0200871112854507,1856912.1000000022
KWT,1998,42130.0,0.0223749599290119,1882908.400000004
KWT,1999,45740.0,0.023961384766877,1908904.7000000037
KWT,2000,49840.0,0.0257584238159988,1934901.0000000042
KWT,2001,53190.0,0.0261280075883711,2035746.5000000035
KWT,2002,55590.0001525879,0.0260180699696469,2136592.0000000037
KWT,2003,58119.9989318848,0.025976144107661,2237437.5000000014
KWT,2004,61909.9998474121,0.0264766924480108,2338283.0000000023
