year,month,R1,temp_mean,temp_max,temp_min,country_code
2004,1,1252.375,24.175,31.771428571428572,17.428571428571427,SEN
2004,2,0.0,25.8,34.166666666666664,18.8,SEN
2004,3,0.0,27.116666666666664,35.71666666666667,20.0,SEN
2004,4,1249.875,28.0375,36.475,21.8625,SEN
2004,5,2002.2,31.1,38.9,23.64,SEN
2004,6,1300.875,29.8625,36.628571428571426,24.3375,SEN
2004,7,138.83333333333334,28.5,33.86,24.599999999999998,SEN
2004,8,177.25,28.3125,33.5,24.25,SEN
2004,9,104.0,28.849999999999998,34.166666666666664,24.383333333333336,SEN
2004,10,1668.3333333333333,30.3,37.13333333333333,24.566666666666666,SEN
2004,11,4286.571428571428,28.485714285714288,35.957142857142856,21.82857142857143,SEN
2004,12,0.0,26.139999999999997,33.8,19.15,SEN
2004,1,93.0,-0.2,2.5,-2.6,SRB
2004,2,29.0,3.6,7.4,0.3,SRB
2004,4,72.0,13.1,17.6,-103.4,SRB
2004,5,63.0,16.0,21.2,11.3,SRB
2004,7,95.0,23.1,28.0,18.0,SRB
2004,8,89.0,22.0,27.7,17.1,SRB
2004,9,45.0,17.2,22.7,12.7,SRB
2004,10,33.0,15.1,20.3,11.4,SRB
2004,11,130.0,7.6,12.2,4.5,SRB
2004,12,50.0,3.7,6.3,1.7,SRB
2004,1,554.0,27.2,30.3,24.9,SYC
2004,2,230.0,27.2,30.2,25.0,SYC
2004,3,224.0,28.0,30.9,25.6,SYC
2004,4,171.0,28.4,32.1,25.7,SYC
2004,5,90.0,27.9,,,SYC
2004,6,68.0,22.6,28.7,25.0,SYC
2004,7,25.0,25.6,28.4,24.0,SYC
2004,8,70.0,26.2,28.9,24.6,SYC
2004,9,336.0,26.4,29.1,24.6,SYC
2004,10,295.0,27.0,29.9,24.6,SYC
2004,11,228.0,27.3,30.5,24.9,SYC
2004,12,381.0,27.0,30.3,24.7,SYC
2004,1,601.0,26.9,30.6,24.2,SGP
2004,2,32.0,27.6,32.0,24.7,SGP
2004,3,269.0,27.7,32.2,24.7,SGP
2004,4,57.0,28.9,33.3,26.1,SGP
2004,5,138.0,28.9,32.8,26.4,SGP
2004,6,125.0,29.0,32.4,26.2,SGP
2004,7,168.0,27.3,30.8,24.5,SGP
2004,8,185.0,28.2,31.7,25.4,SGP
2004,9,129.0,27.8,31.7,25.0,SGP
2004,10,126.0,27.8,31.6,25.0,SGP
2004,11,166.0,27.3,31.4,24.6,SGP
2004,12,139.0,26.8,30.1,24.5,SGP
2004,1,41.5,-6.25,-1.95,-10.55,SVK
2004,2,43.5,-1.15,3.35,-5.4,SVK
2004,3,34.0,2.3,7.4,-2.2,SVK
2004,4,52.5,8.55,14.75,3.0,SVK
2004,5,86.0,11.15,17.25,5.9,SVK
2004,6,115.5,15.4,21.65,10.05,SVK
2004,7,116.0,17.0,23.25,11.3,SVK
2004,8,66.0,17.15,24.3,11.05,SVK
2004,9,31.6,13.98,20.48,8.1,SVK
2004,10,47.0,10.52,15.66,6.220000000000001,SVK
2004,11,45.2,4.3,8.24,0.9600000000000002,SVK
2004,12,27.6,-0.34,2.54,-2.96,SVK
2004,1,104.5,-5.300000000000001,-2.5,-7.9,SVN
2004,2,124.0,-2.4,1.2500000000000002,-5.45,SVN
2004,3,103.0,-0.6499999999999999,2.9499999999999997,-4.1,SVN
2004,4,168.5,3.4999999999999996,7.1000000000000005,0.4500000000000002,SVN
2004,5,148.5,6.35,10.3,2.45,SVN
2004,6,194.5,11.45,15.25,7.800000000000001,SVN
2004,7,161.5,13.6,18.05,9.35,SVN
2004,8,187.0,13.85,18.5,9.95,SVN
2004,9,181.0,9.8,14.05,6.35,SVN
2004,10,339.5,7.65,10.649999999999999,5.1,SVN
2004,11,117.5,0.9000000000000004,4.1000000000000005,-1.9500000000000002,SVN
2004,12,139.5,-1.5499999999999998,1.0999999999999999,-3.8,SVN
2004,1,86.33333333333333,19.744444444444444,25.73888888888889,14.705555555555556,ZAF
2004,2,1753.2777777777778,19.688888888888886,24.933333333333334,14.622222222222222,ZAF
2004,3,75.78947368421052,17.705263157894734,23.126315789473683,12.38421052631579,ZAF
2004,4,61.588235294117645,15.729411764705882,23.441176470588236,9.947058823529412,ZAF
2004,5,1458.2857142857142,13.385714285714286,19.900000000000002,6.871428571428572,ZAF
2004,6,1374.4666666666667,10.533333333333333,16.82,4.246666666666667,ZAF
2004,7,656.5625,9.14375,15.7625,2.56875,ZAF
2004,8,622.8823529411765,14.164705882352942,21.11764705882353,7.188235294117646,ZAF
2004,9,1718.8333333333333,13.088888888888889,19.955555555555556,6.327777777777778,ZAF
2004,10,49.888888888888886,16.516666666666666,22.86111111111111,10.177777777777777,ZAF
2004,11,1152.9444444444443,20.005555555555556,26.366666666666667,13.75,ZAF
2004,12,108.05882352941177,21.970588235294116,28.099999999999998,15.952941176470588,ZAF
2004,1,3.5,27.775,36.375,19.35,SSD
2004,2,0.25,27.775,36.7,21.475,SSD
2004,3,0.0,31.633333333333336,39.9,22.766666666666666,SSD
2004,4,80.5,31.5,38.05,25.3,SSD
2004,5,58.0,31.125,37.15,24.55,SSD
2004,6,120.5,28.6,33.75,23.125,SSD
2004,7,112.0,27.775,32.8,22.65,SSD
2004,8,168.5,28.0,31.799999999999997,21.900000000000002,SSD
2004,9,113.25,28.3,33.025,21.95,SSD
2004,10,65.75,29.225,35.45,22.775,SSD
2004,11,2531.25,29.5,36.15,21.8,SSD
2004,12,2499.75,27.95,35.5,19.75,SSD
2004,1,39.6144578313253,10.14698795180723,14.410843373493975,5.846987951807229,ESP
2004,2,55.853658536585364,9.8,14.437804878048782,5.119512195121952,ESP
2004,3,65.73170731707317,10.890243902439025,15.509756097560976,6.2231707317073175,ESP
2004,4,54.31325301204819,12.896385542168677,18.009638554216867,7.732530120481927,ESP
2004,5,61.13253012048193,15.681927710843372,20.610843373493978,10.709638554216868,ESP
2004,6,617.7349397590361,22.349397590361445,28.3710843373494,16.28433734939759,ESP
2004,7,1841.9878048780488,23.515853658536585,29.44390243902439,17.554878048780488,ESP
2004,8,2028.4125,23.78125,29.345,18.177500000000002,ESP
2004,9,1835.0481927710844,21.718072289156627,27.326506024096386,16.065060240963856,ESP
2004,10,322.4457831325301,17.510843373493977,22.303614457831326,12.674698795180722,ESP
2004,11,164.2716049382716,11.514814814814816,16.228395061728396,6.7518518518518515,ESP
2004,12,56.3780487804878,9.326829268292682,13.165853658536584,5.449999999999999,ESP
2004,1,27.833333333333332,25.666666666666668,29.98333333333333,21.349999999999998,LKA
2004,2,44.666666666666664,25.71666666666667,30.433333333333334,21.0,LKA
2004,3,38.166666666666664,26.816666666666666,31.383333333333336,22.25,LKA
2004,4,137.16666666666666,27.21666666666667,31.366666666666664,23.066666666666666,LKA
2004,5,181.5,26.650000000000002,29.53333333333333,23.78333333333333,LKA
2004,6,98.5,26.53333333333333,29.46666666666667,23.650000000000002,LKA
2004,7,74.33333333333333,26.333333333333332,29.21666666666667,23.45,LKA
2004,8,67.66666666666667,26.75,30.01666666666667,23.483333333333334,LKA
2004,9,188.5,25.883333333333336,29.133333333333336,22.633333333333336,LKA
2004,10,331.3333333333333,25.516666666666666,28.86666666666667,22.183333333333334,LKA
2004,11,257.1666666666667,25.166666666666668,28.316666666666666,22.016666666666666,LKA
2004,12,220.66666666666666,24.666666666666668,28.2,21.116666666666667,LKA
2004,1,65.0,25.0,28.4,22.4,SXM
2004,2,63.0,25.3,28.8,22.8,SXM
2004,3,99.0,25.3,28.7,22.8,SXM
2004,4,17.0,26.7,30.1,24.2,SXM
2004,5,166.0,26.8,29.7,24.4,SXM
2004,6,52.0,28.1,31.3,25.8,SXM
2004,7,184.0,27.6,30.2,25.2,SXM
2004,8,46.0,28.8,32.1,26.3,SXM
2004,9,148.0,28.4,31.6,25.8,SXM
2004,10,111.0,28.1,31.4,25.5,SXM
2004,11,274.0,26.3,29.5,23.7,SXM
2004,12,79.0,25.8,29.1,23.6,SXM
2004,1,2499.75,23.52916666666667,31.916666666666668,15.629166666666668,SDN
2004,2,0.0,24.508333333333336,32.69166666666667,16.091666666666665,SDN
2004,3,0.0,28.916666666666668,36.949999999999996,19.479166666666668,SDN
2004,4,2503.2083333333335,32.079166666666666,39.916666666666664,23.325,SDN
2004,5,1264.125,33.86666666666667,41.63333333333333,23.925,SDN
2004,6,907.9565217391304,31.904347826086955,38.88260869565217,23.369565217391305,SDN
2004,7,487.5416666666667,30.891666666666666,37.34583333333333,24.383333333333336,SDN
2004,8,501.5,30.0,35.97083333333333,24.129166666666666,SDN
2004,9,460.0,30.2625,36.99583333333333,23.929166666666664,SDN
2004,10,2518.9166666666665,30.754166666666666,37.800000000000004,23.854166666666668,SDN
2004,11,1666.5416666666667,28.266666666666666,35.74166666666667,20.775000000000002,SDN
2004,12,1.9166666666666667,24.125,31.808333333333334,16.029166666666665,SDN
2004,2,55.0,25.7,31.2,21.7,SUR
2004,1,43.142857142857146,-7.257142857142857,-4.292857142857143,-10.428571428571429,SWE
2004,2,30.357142857142858,-4.692857142857143,-0.9285714285714286,-8.607142857142858,SWE
2004,3,33.285714285714285,-1.3785714285714286,2.685714285714286,-5.271428571428571,SWE
2004,4,16.857142857142858,4.021428571428571,8.957142857142857,-0.8,SWE
2004,5,30.357142857142858,8.657142857142857,13.557142857142859,3.9071428571428575,SWE
2004,6,61.5,12.007142857142856,16.642857142857142,7.3999999999999995,SWE
2004,7,95.92857142857143,14.992857142857144,19.192857142857143,11.0,SWE
2004,8,83.85714285714286,15.528571428571428,19.87142857142857,11.37142857142857,SWE
2004,9,69.21428571428571,10.75,14.478571428571428,7.3999999999999995,SWE
2004,10,55.785714285714285,4.792857142857143,7.542857142857143,2.1999999999999997,SWE
2004,11,45.857142857142854,-1.7285714285714284,1.4357142857142857,-4.8428571428571425,SWE
2004,12,45.714285714285715,-1.5571428571428572,1.5571428571428572,-5.071428571428571,SWE
2004,1,250.2,-2.0,,,CHE
2004,2,94.8,-0.8,,,CHE
2004,3,70.2,0.3799999999999999,,,CHE
2004,4,132.0,4.88,,,CHE
2004,5,149.6,7.840000000000001,,,CHE
2004,6,109.6,13.0,,,CHE
2004,7,130.2,10.5,,,CHE
2004,8,183.4,14.9,,,CHE
2004,9,82.2,12.14,,,CHE
2004,10,188.8,8.66,,,CHE
2004,11,114.2,2.02,,,CHE
2004,12,97.4,-0.49999999999999983,,,CHE
2004,1,174.57142857142858,8.285714285714286,12.528571428571428,4.1,SYR
2004,2,77.85714285714286,8.728571428571428,14.266666666666666,4.6000000000000005,SYR
2004,3,1440.4285714285713,14.171428571428573,21.599999999999998,7.057142857142857,SYR
2004,4,19.857142857142858,17.114285714285714,23.983333333333334,10.200000000000001,SYR
2004,5,11.142857142857142,23.414285714285715,28.28333333333333,15.266666666666666,SYR
2004,6,0.0,27.17142857142857,33.56666666666667,19.983333333333334,SYR
2004,7,0.0,30.285714285714285,38.75714285714286,22.585714285714285,SYR
2004,8,0.0,28.985714285714288,36.871428571428574,22.071428571428573,SYR
2004,9,0.0,26.485714285714288,34.9,18.342857142857145,SYR
2004,10,7.714285714285714,22.428571428571427,30.314285714285717,15.785714285714286,SYR
2004,12,22.5,6.066666666666666,12.02,1.52,SYR
2004,1,131.83333333333334,25.516666666666666,,,TZA
2004,3,135.16666666666666,25.183333333333334,,,TZA
2004,4,160.5,24.25,,,TZA
2004,5,12.666666666666666,23.333333333333332,,,TZA
2004,7,0.3333333333333333,21.833333333333332,,,TZA
2004,1,1139.888888888889,25.188888888888886,30.5,21.944444444444443,THA
2004,2,52.166666666666664,26.150000000000002,32.61666666666667,20.75,THA
2004,3,79.57142857142857,29.099999999999998,34.25714285714286,24.542857142857144,THA
2004,4,1355.375,30.425,35.375,26.3875,THA
2004,5,238.375,29.025,33.6875,25.45,THA
2004,6,219.11111111111111,28.255555555555556,32.488888888888894,25.01111111111111,THA
2004,7,267.90909090909093,28.11818181818182,32.42727272727273,25.0,THA
2004,8,173.0,28.255555555555556,32.17777777777778,24.88888888888889,THA
2004,9,236.6,27.68,31.3,24.47,THA
2004,10,107.0,27.099999999999998,26.8,23.099999999999998,THA
2004,11,2064.4,27.119999999999997,32.08,22.34,THA
2004,12,23.22222222222222,25.49090909090909,30.263636363636365,19.79090909090909,THA
2004,2,3.6666666666666665,28.2,36.86666666666667,23.133333333333336,TGO
2004,3,17.25,29.7,36.15,23.833333333333332,TGO
2004,4,116.5,28.55,34.225,24.2,TGO
2004,5,139.75,27.325,32.3,23.45,TGO
2004,6,121.0,26.0,30.6,22.275,TGO
2004,7,216.75,25.175,29.675,21.775,TGO
2004,8,145.66666666666666,24.96666666666667,29.96666666666667,21.8,TGO
2004,10,110.16666666666667,26.566666666666666,32.583333333333336,22.339999999999996,TGO
2004,11,51.0,27.525,34.3,23.066666666666666,TGO
2004,12,2499.75,27.525,36.125,22.8,TGO
2004,2,74.0,25.9,31.5,21.7,TTO
2004,4,165.0,27.5,33.0,23.9,TTO
2004,8,155.0,27.3,32.2,23.5,TTO
2004,9,175.0,27.6,33.3,23.4,TTO
2004,10,192.0,27.4,32.8,24.0,TTO
2004,11,267.0,26.8,31.9,23.9,TTO
2004,12,206.0,26.3,31.7,22.7,TTO
2004,1,36.2,12.059999999999999,16.64,7.5200000000000005,TUN
2004,2,6.4,13.26,19.2,7.3,TUN
2004,3,45.4,14.64,19.68,9.540000000000001,TUN
2004,4,31.2,17.34,22.8,11.84,TUN
2004,5,15.8,19.96,25.7,14.24,TUN
2004,6,37.0,25.14,31.6,18.98,TUN
2004,7,1.0,28.4,35.160000000000004,21.64,TUN
2004,8,4.8,29.919999999999998,36.54,23.3,TUN
2004,9,30.4,25.48,29.580000000000002,19.7,TUN
2004,10,17.6,23.7,30.139999999999997,17.2,TUN
